GivenName,Surname,NationalID,Birthday,Gender,Age,StreetAddress,City,ZipCode,CountryFull,TelephoneNumber,EmailAddress,Occupation
Yasmin,Castro,954.477.848-91,9/4/1982,female,35,"Rua Pereira Jácome 254","São Paulo",03181-080,Brazil,"(11) 2480-4607",YasminMartinsCastro@cuvox.de,"Oral and maxillofacial radiologist"
Carla,Pereira,681.557.062-22,8/17/1983,female,34,"Rua Eurico Batista 1637",Nilópolis,26510-363,Brazil,"(21) 2152-7767",CarlaPintoPereira@einrot.com,"Electronics technician"
Sofia,Dias,919.546.478-67,6/12/1991,female,27,"Rua U-010 612","Rio Verde",75909-380,Brazil,"(64) 9672-9505",SofiaMeloDias@superrito.com,"Career-technology teacher"
Leonor,Cunha,895.158.226-45,8/23/1981,female,36,"Rua D 1627","São Luís",65063-320,Brazil,"(98) 3729-3871",LeonorAzevedoCunha@fleckens.hu,"Inside order clerk"
Rebeca,Rodrigues,574.411.686-94,2/13/1976,female,42,"Praça João Havelange 23","Feira de Santana",44031-550,Brazil,"(75) 7000-7473",RebecaMeloRodrigues@teleworm.us,"Photographic spotter"
Giovanna,Sousa,118.884.734-10,6/26/1980,female,38,"Rua Argentina 1201","São Vicente",11355-380,Brazil,"(11) 9904-4575",GiovannaRochaSousa@rhyta.com,"Asphalt paving machine operator"
Sophia,Costa,789.772.924-92,5/4/1993,female,25,"Rua Juvenal Pinto da Fonseca 485",Barretos,14781-286,Brazil,"(17) 5122-2782",SophiaGoncalvesCosta@dayrep.com,"Deputy sheriff"
Paulo,Azevedo,641.779.868-28,4/18/1982,male,36,"Rua São de Francisco 1425","Aparecida de Goiânia",74980-110,Brazil,"(62) 7562-2651",PauloCunhaAzevedo@gustr.com,Specialist
Thiago,Alves,523.743.900-47,3/5/1993,male,25,"Vila Maranhão 883",Belém,66117-180,Brazil,"(91) 5456-7036",ThiagoCardosoAlves@cuvox.de,"Employment specialist"
Luiz,Ribeiro,918.837.877-26,1/8/1988,male,30,"Rua Aruichi Sakita 1167","São José dos Campos",12236-270,Brazil,"(12) 4413-6987",LuizCastroRibeiro@rhyta.com,"Transportation equipment painter"
Cauã,Silva,267.544.831-13,5/17/1986,male,32,"Conjunto Progresso 1040","Aparecida de Goiânia",74911-020,Brazil,"(62) 5614-4577",CauaAlmeidaSilva@fleckens.hu,"Rooms manager"
Anna,Pinto,619.123.924-61,6/3/1970,female,48,"Quadra Quadra 320 402",Luziânia,72821-465,Brazil,"(61) 4607-2800",AnnaAraujoPinto@superrito.com,Host
Douglas,Martins,504.409.296-79,5/19/1999,male,19,"Rua Bernadete Dias 630",Salvador,41710-040,Brazil,"(71) 4215-5116",DouglasCorreiaMartins@gustr.com,"Systems programmer"
Vitoria,Melo,518.509.613-60,1/15/1976,female,42,"Rua Paracambi 1457",Camaragibe,54771-794,Brazil,"(81) 9408-2731",VitoriaGoncalvesMelo@jourrapide.com,Ecologist
Nicolash,Almeida,402.959.537-56,9/12/1989,male,28,"Rua Felinto Manoel de Oliveira 1331",Gravatá,55643-245,Brazil,"(81) 4484-2071",NicolashBarbosaAlmeida@teleworm.us,"Information designer"
Otávio,Souza,948.757.698-30,10/9/1989,male,28,"Rua Jockey Clube 197",Recife,50630-450,Brazil,"(81) 2873-3880",OtavioFernandesSouza@jourrapide.com,"Tire changer"
Arthur,Azevedo,446.815.047-50,5/9/1995,male,23,"Rua Tamaquaré 1968","São Paulo",08050-720,Brazil,"(11) 3856-9165",ArthurCorreiaAzevedo@armyspy.com,"Support clerk"
Júlio,Cavalcanti,561.968.066-53,5/18/1999,male,19,"Rua Humberto de Alencar Castelo Branco 1450","Almirante Tamandaré",83506-050,Brazil,"(41) 7477-6953",JulioFernandesCavalcanti@cuvox.de,"Cellular technician"
Arthur,Rodrigues,135.704.350-32,5/21/1975,male,43,"Rua Doutor Bento Faria da Paz 1942","Campos dos Goytacazes",28053-511,Brazil,"(22) 5364-7382",ArthurGomesRodrigues@einrot.com,"Conservation forester"
Victor,Gomes,867.570.541-75,10/21/1984,male,33,"Rua C 712",Piracicaba,13423-308,Brazil,"(19) 8206-2679",VictorAraujoGomes@cuvox.de,"University dean"
Nicole,Alves,917.206.588-54,10/31/1967,female,50,"Rua Coronel Tamarindo 1335",Guaratinguetá,12501-070,Brazil,"(12) 9702-8837",NicoleAzevedoAlves@superrito.com,"Semiconductor processor"
Carla,Rodrigues,189.371.233-80,8/26/1970,female,47,"Rua Professor Wilson Pires César 1322",Pindamonhangaba,12424-370,Brazil,"(12) 2571-2855",CarlaPintoRodrigues@cuvox.de,"Desktop publisher"
Victor,Cardoso,569.881.533-06,10/11/1983,male,34,"Rua Alagoas 1630","São Vicente",11345-070,Brazil,"(11) 6092-5408",VictorRochaCardoso@superrito.com,"Funeral director"
Júlia,Barros,713.398.431-88,3/16/1968,female,50,"Rua Cidade de Vera Cruz 397",Joinville,89233-450,Brazil,"(47) 8519-7516",JuliaRodriguesBarros@fleckens.hu,"Traffic clerk"
Kai,Cavalcanti,450.857.153-06,1/20/1988,male,30,"Rua Novecentos 195","Várzea Grande",78148-812,Brazil,"(65) 4577-8352",KaiFerreiraCavalcanti@armyspy.com,"Image consultant"
Emilly,Rodrigues,539.626.587-69,8/19/1967,female,50,"Travessa Mário Melo 186","Jaboatão dos Guararapes",54315-101,Brazil,"(81) 7842-9662",EmillyPereiraRodrigues@teleworm.us,"Personnel technician"
Paulo,Melo,217.487.405-98,3/29/1996,male,22,"Rua Professor Ismael de Assis Pinto 849",Itapira,13976-099,Brazil,"(19) 7902-7892",PauloGomesMelo@cuvox.de,"Documentation specialist"
Beatriz,Rocha,776.258.407-27,7/25/1973,female,44,"Avenida Salomão Abrahão 142",Uberlândia,38408-160,Brazil,"(34) 5631-5059",BeatrizCostaRocha@dayrep.com,"Engineering geologist"
Tomás,Santos,788.697.363-18,10/16/1980,male,37,"Rua O 1277",Araguaína,77824-180,Brazil,"(63) 4065-4972",TomasCunhaSantos@teleworm.us,"Horse breeder"
Diogo,Ribeiro,723.812.736-97,8/5/1989,male,28,"Rua São Joaquim 777","Belford Roxo",26172-020,Brazil,"(21) 3392-4861",DiogoMeloRibeiro@armyspy.com,"Short-order cook"
Rebeca,Costa,840.975.040-61,7/7/1978,female,39,"Rua Mendes Chico 1685",Osasco,06236-201,Brazil,"(11) 2627-3154",RebecaSousaCosta@jourrapide.com,"Bench carpenter"
Ryan,Silva,270.936.996-69,1/23/1982,male,36,"Rua Edvaldo Monteiro 208",Taubaté,12050-713,Brazil,"(12) 7689-3785",RyanBarrosSilva@armyspy.com,Actor
Vitor,Rodrigues,772.792.644-25,8/2/1986,male,31,"Rua Lages 32",Itajaí,88301-475,Brazil,"(47) 4823-8919",VitorRibeiroRodrigues@fleckens.hu,"Human resources analyst"
Martim,Rodrigues,376.870.010-01,11/8/1983,male,34,"Avenida Cosme 944",Salvador,40220-350,Brazil,"(71) 9591-3594",MartimMartinsRodrigues@cuvox.de,"Senior reactor operator"
Breno,Fernandes,227.424.159-71,6/21/1994,male,24,"Caminho 3-Qd A 1472",Salvador,41341-770,Brazil,"(71) 6875-4621",BrenoCarvalhoFernandes@jourrapide.com,"Computer control operator"
Nicolash,Lima,142.553.621-22,8/18/1981,male,36,"Rua Bom Retiro 560",Guarulhos,07123-333,Brazil,"(11) 7557-5465",NicolashRibeiroLima@armyspy.com,"Fish and game warden"
Alice,Fernandes,340.500.718-60,12/15/1969,female,48,"Avenida Imperial 797",Sarandi,87112-190,Brazil,"(44) 4542-5038",AliceGomesFernandes@gustr.com,"Fish cutter"
Joao,Azevedo,961.236.340-46,4/10/1968,male,50,"5ª Travessa São Tomé 577",Salvador,41200-785,Brazil,"(71) 9203-6479",JoaoSantosAzevedo@cuvox.de,"Letterpress setter"
Matilde,Pinto,589.751.453-44,2/22/1997,female,21,"Rua Antônio Moreira da Silva 522",Contagem,32260-390,Brazil,"(31) 5952-9560",MatildeFerreiraPinto@einrot.com,"Elevator mechanic"
Kauan,Lima,647.530.341-00,7/12/1980,male,37,"Quadra QRSW 03 Bloco A-05 1024",Cruzeiro,70675-305,Brazil,"(61) 5975-2923",KauanBarbosaLima@teleworm.us,"Administrative specialist"
Isabelle,Alves,854.594.914-60,1/19/1992,female,26,"Rua Seis 1986",Cuiabá,78053-721,Brazil,"(65) 8452-5637",IsabellePintoAlves@jourrapide.com,"Milling and planing machine setter"
Ágatha,Costa,682.838.245-54,5/5/1971,female,47,"Rua Girua 1417","Sapucaia do Sul",93212-230,Brazil,"(51) 4744-5959",AgathaSousaCosta@gustr.com,"Landscape contractor"
Otávio,Rocha,120.544.796-24,8/13/1993,male,24,"Rua Dinis Dias 1909","Belo Horizonte",30295-260,Brazil,"(31) 6372-7256",OtavioAlmeidaRocha@cuvox.de,"Record clerk"
Thiago,Azevedo,833.480.955-73,4/3/1977,male,41,"Rua Gilberto Comandoli 1348",Brusque,88351-290,Brazil,"(47) 5886-8736",ThiagoDiasAzevedo@armyspy.com,Prosthetist
Luiza,Almeida,944.098.996-35,11/17/1993,female,24,"Travessa Ouro Verde 1768",Esteio,93295-750,Brazil,"(51) 7717-3761",LuizaLimaAlmeida@teleworm.us,"Lodging manager"
Antônio,Lima,827.567.239-24,11/19/1997,male,20,"Rua Baldomero Trapaga 1327",Pelotas,96075-540,Brazil,"(53) 3304-6095",AntonioMeloLima@cuvox.de,Detective
Sarah,Cardoso,580.310.990-81,12/4/1973,female,44,"Quadra QC 08 1454","Valparaíso de Goiás",72878-350,Brazil,"(61) 2310-3597",SarahMartinsCardoso@cuvox.de,"Delivery service truck driver"
Kauê,Alves,627.124.884-58,2/21/1987,male,31,"Rua Gago Coutinho 1334","Duque de Caxias",25272-370,Brazil,"(21) 2378-7557",KaueMeloAlves@jourrapide.com,"School librarian"
Isabelle,Correia,172.713.507-56,5/11/1982,female,36,"Rua Aníbal Alves 384","Juiz de Fora",36046-260,Brazil,"(32) 5874-8780",IsabelleAlmeidaCorreia@superrito.com,Embalmer
Kai,Rodrigues,792.653.337-82,10/12/1981,male,36,"Rua Vila Rosana 1769","Rio de Janeiro",22765-587,Brazil,"(21) 2223-3803",KaiCastroRodrigues@einrot.com,"Long-term care facility nurse"
Giovanna,Rodrigues,964.410.754-31,8/19/1975,female,42,"Rua João Conessa Fernandez 626",Campinas,13057-152,Brazil,"(19) 5188-3513",GiovannaOliveiraRodrigues@fleckens.hu,"Industrial economist"
Rafael,Araujo,845.171.508-79,6/9/1982,male,36,"Rua Carlos Câmara 1438","Montes Claros",39400-484,Brazil,"(38) 5394-5959",RafaelDiasAraujo@fleckens.hu,"Cafeteria cook"
Camila,Cavalcanti,270.449.914-40,8/4/1968,female,49,"Rua China 1953","Mogi das Cruzes",08752-100,Brazil,"(11) 6338-9277",CamilaBarbosaCavalcanti@armyspy.com,"Material distribution"
Gabrielle,Souza,303.747.089-59,7/5/1994,female,23,"Rua João Mendes de Assis 1799",Uruguaiana,97505-300,Brazil,"(55) 2391-5748",GabrielleCardosoSouza@jourrapide.com,"Telephone repairer"
Leonardo,Cunha,820.625.539-78,12/31/1992,male,25,"Rua Corumbatá 1224",Diadema,09971-170,Brazil,"(11) 4665-9726",LeonardoAraujoCunha@teleworm.us,"Reactor operator"
Luis,Almeida,341.990.546-77,7/3/1992,male,25,"Rua Paraguassu 146",Gravatá,55642-070,Brazil,"(81) 6596-9170",LuisRodriguesAlmeida@armyspy.com,Paleontologist
Danilo,Sousa,629.231.831-18,10/31/1980,male,37,"Rua Ricarte Normand 212","Sete Lagoas",35700-201,Brazil,"(31) 3635-3610",DaniloCostaSousa@rhyta.com,"Locomotive engineer"
Sarah,Cunha,937.250.221-94,11/19/1989,female,28,"Rua Waldir Dutra de Freitas 89",Vitória,29066-280,Brazil,"(27) 7719-2475",SarahLimaCunha@jourrapide.com,"Molding, coremaking, and casting machine setter"
Marisa,Martins,172.227.556-16,7/7/1995,female,22,"Quadra SQN 307 Bloco A 3",Brasília,70746-010,Brazil,"(61) 8088-7243",MarisaCunhaMartins@jourrapide.com,"Employee training specialist"
Marisa,Ferreira,109.019.690-36,9/11/1971,female,46,"Rua dos Coqueiros 1094","Campo Grande",79034-180,Brazil,"(67) 3192-3410",MarisaSouzaFerreira@gustr.com,"Plasma cutter"
Vitória,Cunha,161.308.858-22,6/5/1997,female,21,"Quadra Quadra 05 Conjunto I 1453",Planaltina,73360-509,Brazil,"(61) 8818-9584",VitoriaLimaCunha@dayrep.com,"Travel counselor"
Sarah,Gomes,982.623.991-70,9/19/1986,female,31,"Rua João Bertelli 357",Guarulhos,07192-140,Brazil,"(11) 9930-8164",SarahAzevedoGomes@einrot.com,"Genetics nurse"
Luiz,Cunha,501.572.971-52,12/15/1982,male,35,"Rua Jorge Streit 1206",Tupã,17605-140,Brazil,"(14) 3484-2508",LuizRochaCunha@fleckens.hu,"Social work planner"
Gustavo,Lima,366.817.246-39,6/20/1972,male,46,"Rua Sampaio 1417",Cariacica,29142-387,Brazil,"(27) 6508-5966",GustavoPereiraLima@fleckens.hu,"Computer database administrator"
Kai,Cavalcanti,457.277.763-25,2/28/1993,male,25,"Rua Américo Vespúcio 1963","Jaboatão dos Guararapes",54140-560,Brazil,"(81) 6658-5385",KaiBarrosCavalcanti@rhyta.com,Paralegal
Livia,Sousa,354.203.564-57,4/11/1978,female,40,"Caminho da Nossa Terra 232",Campinas,13060-284,Brazil,"(19) 2902-2986",LiviaCavalcantiSousa@jourrapide.com,"Custom inspector"
Carla,Cavalcanti,768.177.619-21,3/22/1977,female,41,"Rua Francisco Guerra 1607",Caruaru,55002-480,Brazil,"(81) 2831-5680",CarlaFerreiraCavalcanti@fleckens.hu,"School and college counselor"
Carla,Souza,639.237.115-06,5/7/1977,female,41,"Rua 10 JG 442","Rio Claro",13502-418,Brazil,"(19) 6937-6689",CarlaDiasSouza@teleworm.us,"Information systems manager"
Mariana,Gomes,652.435.304-84,7/14/1968,female,49,"Rua Arnaldo Magniccaro 489","São Paulo",04691-060,Brazil,"(11) 3104-3973",MarianaAzevedoGomes@fleckens.hu,Fumigator
Leonardo,Souza,821.311.747-64,8/2/1990,male,27,"4ª Avenida Dom Manoel I 105",Salvador,40100-265,Brazil,"(71) 3276-3761",LeonardoFernandesSouza@jourrapide.com,"Media director"
Carlos,Ferreira,826.415.284-87,2/13/1997,male,21,"Rua dos Goitacazes 1806",Ipatinga,35162-061,Brazil,"(31) 5140-6664",CarlosFernandesFerreira@rhyta.com,"Digital electronic prepress worker"
Larissa,Alves,605.764.990-72,12/13/1986,female,31,"Quadra SQS 403 Bloco O 1242",Brasília,70237-150,Brazil,"(61) 4243-7730",LarissaCastroAlves@cuvox.de,Auditor
Lara,Alves,302.893.908-85,8/21/1998,female,19,"Rua Antônio  Borim 422","Ribeirão Preto",14098-069,Brazil,"(16) 5130-6046",LaraLimaAlves@armyspy.com,"Airport terminal controller"
Vitór,Cardoso,851.387.459-05,2/16/1986,male,32,"Rua W-024 910","Aparecida de Goiânia",74925-390,Brazil,"(62) 8352-6481",VitorAlvesCardoso@teleworm.us,Climatologist
José,Fernandes,788.322.028-40,6/26/1969,male,49,"Rua Velho Dandãe 146","Boa Vista",69312-310,Brazil,"(95) 5489-5068",JoseAraujoFernandes@fleckens.hu,"Receiving clerk"
Victor,Melo,755.986.567-44,2/18/1999,male,19,"Rua Giovani Fabri 403",Sorocaba,18085-768,Brazil,"(15) 9032-2547",VictorCostaMelo@einrot.com,"Utility meter reader"
Gabrielly,Melo,547.277.202-80,11/30/1996,female,21,"Rua B-3 829",Manaus,69058-589,Brazil,"(92) 7568-5044",GabriellyLimaMelo@armyspy.com,"Payroll analyst"
Melissa,Oliveira,240.550.748-08,4/26/1974,female,44,"Rua João Policarpo 105",Paranaguá,83215-020,Brazil,"(41) 8676-5290",MelissaCorreiaOliveira@cuvox.de,"Library binding worker"
Júlia,Melo,354.219.357-79,10/6/1970,female,47,"Rua Santana 1749",Parnaíba,64208-500,Brazil,"(86) 2086-8418",JuliaSouzaMelo@armyspy.com,"Milling and planing machine setter"
Letícia,Rodrigues,237.173.005-04,10/28/1992,female,25,"Rua Cajazeiras 501","Campo Grande",79083-590,Brazil,"(67) 6679-7845",LeticiaAlvesRodrigues@jourrapide.com,"Transmission engineer"
Maria,Santos,705.277.821-14,5/8/1994,female,24,"Quadra Quadra 204 Conjunto 07 1539","Recanto das Emas",72610-407,Brazil,"(61) 6466-9210",MariaAlmeidaSantos@gustr.com,"Kennel attendant"
André,Ferreira,877.434.457-98,5/15/1993,male,25,"Rua Trinta e Quatro 135","Praia Grande",11711-470,Brazil,"(13) 7178-5589",AndreSilvaFerreira@superrito.com,"Procurement clerk"
Felipe,Santos,912.568.831-66,6/26/1987,male,31,"Travessa Dez de Junho 1710",Fortaleza,60180-490,Brazil,"(85) 9455-3671",FelipeAraujoSantos@cuvox.de,"Welding worker"
Alex,Barbosa,461.172.127-20,8/15/1994,male,23,"Rua Quinze 1189",Sorocaba,18078-655,Brazil,"(15) 7418-5931",AlexPereiraBarbosa@teleworm.us,"Electrical and electronic equipment assembler"
Manuela,Oliveira,904.438.204-73,1/10/1995,female,23,"Quadra QNP 14 Conjunto O 617",Ceilândia,72231-415,Brazil,"(61) 8589-5664",ManuelaCardosoOliveira@superrito.com,"Broadcast and sound engineering technician"
Luan,Araujo,863.103.872-51,12/31/1973,male,44,"Rua Bento Gonçalves 1179","Campo Grande",79011-480,Brazil,"(67) 7299-7065",LuanFernandesAraujo@jourrapide.com,"Water resources engineer"
Ágatha,Barros,499.126.967-94,1/31/1995,female,23,"Rua Sílvio Romero 1024","Francisco Morato",07942-300,Brazil,"(11) 5124-6247",AgathaMeloBarros@fleckens.hu,"Library binding worker"
Emily,Souza,834.161.561-45,8/14/1970,female,47,"Ladeira da Capela 114","Duque de Caxias",25250-580,Brazil,"(21) 5642-9254",EmilyMeloSouza@einrot.com,Cartoonist
Carla,Carvalho,327.134.524-49,8/23/1985,female,32,"Rua Moreira Sampaio 1317","São Gonçalo",24737-299,Brazil,"(21) 8667-4930",CarlaSouzaCarvalho@einrot.com,"Forest and conservation worker"
Larissa,Azevedo,283.010.242-83,7/25/1984,female,33,"Rua Carlos Gardel 1417",Gravataí,94155-150,Brazil,"(51) 6895-5540",LarissaCarvalhoAzevedo@gustr.com,"Railcar repairer"
Luis,Dias,198.567.779-25,10/26/1983,male,34,"Rua Hildebrand 1860","Porto Alegre",91230-070,Brazil,"(51) 7772-6702",LuisRibeiroDias@jourrapide.com,Electrologist
Erick,Ferreira,835.040.968-10,4/30/1998,male,20,"Rua Benedita da Fonseca Fontes 1869","São Paulo",04324-130,Brazil,"(11) 4857-8326",ErickAlvesFerreira@einrot.com,"Medical interpreter"
Gustavo,Fernandes,877.445.322-01,2/11/1994,male,24,"Rua José Américo Zangirolami 1745","Presidente Prudente",19025-561,Brazil,"(18) 7061-2083",GustavoCavalcantiFernandes@dayrep.com,"Pesticide vegetation"
Evelyn,Martins,957.481.913-26,2/16/1993,female,25,"Avenida Florestal 1936","Campo Grande",79115-020,Brazil,"(67) 5781-2010",EvelynCavalcantiMartins@armyspy.com,"Materials scientist"
Isabella,Gomes,194.765.039-47,3/9/1989,female,29,"Rua Pompeu 1488","Aparecida de Goiânia",74942-180,Brazil,"(62) 7782-4250",IsabellaLimaGomes@armyspy.com,"Control room trainee"
Gustavo,Araujo,501.994.661-30,3/5/1979,male,39,"Rua Marechal Deodoro 1237","São José do Rio Preto",15010-070,Brazil,"(17) 5581-7093",GustavoFernandesAraujo@rhyta.com,Umpire
Davi,Martins,358.293.739-98,2/20/1968,male,50,"Rua Miguel Américano Bicalho 603","Patos de Minas",38700-228,Brazil,"(34) 2091-2873",DaviCastroMartins@rhyta.com,"Gaming supervisor"
Kauê,Rodrigues,908.986.941-75,3/21/1995,male,23,"Rua do Jardim 34",Recife,50080-161,Brazil,"(81) 6217-7696",KaueSilvaRodrigues@dayrep.com,"Labor relations manager"
Davi,Goncalves,533.705.906-89,10/6/1977,male,40,"Rua Eugênio de Mazendo O.M.I. 700","Poços de Caldas",37701-561,Brazil,"(35) 4033-7756",DaviCarvalhoGoncalves@cuvox.de,"Ophthalmologic sonographer"
José,Pereira,923.403.750-29,1/30/1997,male,21,"Rua Mangueirinha 1472","Ponta Grossa",84051-050,Brazil,"(42) 5452-2697",JoseOliveiraPereira@dayrep.com,"Passenger service agent"
Eduarda,Martins,237.604.748-02,3/18/1972,female,46,"Travessa Piauí 1542","Pato Branco",85504-250,Brazil,"(46) 7186-8297",EduardaCorreiaMartins@cuvox.de,"Staff development director"
Matheus,Almeida,190.175.082-56,3/23/1994,male,24,"Rua José Mozer 505","Ferraz de Vasconcelos",08532-460,Brazil,"(11) 8550-3232",MatheusMartinsAlmeida@fleckens.hu,"Media director"
Pedro,Alves,842.401.850-84,2/7/1979,male,39,"Rua Áureo Borges 1080",Queimados,26341-120,Brazil,"(21) 3210-9244",PedroRibeiroAlves@jourrapide.com,"Light truck driver"
Fernanda,Oliveira,969.114.814-57,9/9/1990,female,27,"Rua Dona Leonor Borges de Carvalho 1803",Uberaba,38020-440,Brazil,"(34) 7682-7803",FernandaGomesOliveira@dayrep.com,"News reporter"
Cauã,Dias,243.675.431-45,8/27/1969,male,48,"Travessa do Contorno 732",Itabuna,45604-305,Brazil,"(73) 7018-3119",CauaSouzaDias@dayrep.com,"Forging machine operator"
Murilo,Cavalcanti,180.227.507-00,2/18/1969,male,49,"Rua Paul Redfern 1868","Rio de Janeiro",22410-080,Brazil,"(21) 9713-3839",MuriloOliveiraCavalcanti@rhyta.com,"Slot key person"
Bianca,Araujo,905.327.001-98,9/28/1992,female,25,"Rua Júlio Zandona 1475",Curitiba,81720-240,Brazil,"(41) 5494-6643",BiancaCorreiaAraujo@armyspy.com,"Time checker"
Otávio,Alves,495.052.259-03,12/27/1983,male,34,"Rua Alpha 16 A 1631",Goiânia,74393-725,Brazil,"(62) 6576-8092",OtavioGoncalvesAlves@rhyta.com,"Aircraft engineer"
Leonor,Rodrigues,701.187.211-60,4/29/1978,female,40,"Rua Antônio Ataíde 130","Vila Velha",29100-296,Brazil,"(27) 8455-9640",LeonorAzevedoRodrigues@rhyta.com,"Light truck driver"
Beatrice,Cardoso,406.645.725-88,8/10/1997,female,20,"Rua São João Batista de La Salle 1378",Pelotas,96050-270,Brazil,"(53) 6825-3162",BeatriceFerreiraCardoso@fleckens.hu,"Marine surveyor"
Miguel,Costa,160.156.788-01,5/10/1979,male,39,"Quadra QI 08 Bloco G 1815",Guará,71010-075,Brazil,"(61) 2895-6330",MiguelMeloCosta@teleworm.us,Detective
Leila,Castro,327.415.366-43,5/4/1991,female,27,"Rua VB 3 969",Goiânia,74474-205,Brazil,"(62) 8268-5685",LeilaLimaCastro@rhyta.com,"Loading machine operator"
Manuela,Cavalcanti,813.252.338-54,7/3/1988,female,29,"Rua João do Rio 378","São Paulo",05417-090,Brazil,"(11) 7036-2693",ManuelaFerreiraCavalcanti@cuvox.de,"Water resources engineer"
João,Barros,589.428.474-04,12/4/1984,male,33,"Travessa Terushige Inoue 1065",Itatiba,13256-431,Brazil,"(11) 4832-6179",JoaoCardosoBarros@gustr.com,"Medical record coder"
Felipe,Araujo,507.155.389-93,11/24/1968,male,49,"Rua Carangola 428","Santo André",09120-460,Brazil,"(11) 4879-9380",FelipeCarvalhoAraujo@armyspy.com,"University faculty"
Otávio,Sousa,682.123.698-46,6/20/1999,male,19,"Rua Vicente Santório 390",Cariacica,29141-513,Brazil,"(27) 3605-5117",OtavioCardosoSousa@rhyta.com,"Color printer operator"
Felipe,Dias,227.167.478-65,8/29/1973,male,44,"Rua Deputado Ulisses Guimarães 1111",Curitiba,81870-460,Brazil,"(41) 5516-7764",FelipeSantosDias@dayrep.com,"Home appliance service technician"
Evelyn,Ferreira,666.673.009-75,12/5/1995,female,22,"Rua Doutor Raul David do Valle 265",Indaiatuba,13348-360,Brazil,"(19) 2539-7115",EvelynSantosFerreira@einrot.com,"Human resources director"
Davi,Costa,818.232.852-79,12/21/1967,male,50,"Caminho Quinze 1004",Juazeiro,48907-370,Brazil,"(74) 5195-7126",DaviBarrosCosta@jourrapide.com,"Biomedical equipment technician"
Isabela,Costa,195.796.438-30,4/25/1974,female,44,"Rua Panambi Vera 1229","Campo Grande",79092-340,Brazil,"(67) 4142-4484",IsabelaMeloCosta@einrot.com,"Elevator mechanic"
Vinicius,Santos,182.233.078-55,9/6/1988,male,29,"Avenida Um 1717",Sertãozinho,14178-060,Brazil,"(16) 2635-6412",ViniciusSilvaSantos@gustr.com,"Timekeeping clerk"
Nicolas,Cavalcanti,922.132.508-39,3/11/1980,male,38,"Rua Doutora Léia 1612",Belém,66830-380,Brazil,"(91) 3212-8637",NicolasCorreiaCavalcanti@fleckens.hu,"Administrative services manager"
